Country,Commodity,Year,Variable,Value,Region
Czech Republic,milk,2018,Self sufficiency,-2.463688000655815,Central Europe
Czech Republic,milk,2019,Self sufficiency,-2.868456005071792,Central Europe
Czech Republic,milk,2020,Self sufficiency,-2.4418578420757053,Central Europe
Czech Republic,milk,2021,Self sufficiency,-3.1550439818892757,Central Europe
Czech Republic,milk,2022,Self sufficiency,-4.064553662223377,Central Europe
Czech Republic,milk,2023,Self sufficiency,-3.148591145447966,Central Europe
Czech Republic,oats,2015,Self sufficiency,1.4919740953222806,Central Europe
Czech Republic,oats,2016,Self sufficiency,1.4872039886761488,Central Europe
Czech Republic,oats,2017,Self sufficiency,1.3090526791784003,Central Europe
Czech Republic,oats,2018,Self sufficiency,1.4208205891329355,Central Europe
Czech Republic,oats,2019,Self sufficiency,1.2422016634042354,Central Europe
Czech Republic,oats,2020,Self sufficiency,1.2483099037174266,Central Europe
Czech Republic,oats,2021,Self sufficiency,1.5704567878593747,Central Europe
Czech Republic,oats,2022,Self sufficiency,1.3678327902575782,Central Europe
Czech Republic,oats,2023,Self sufficiency,1.1382630100707338,Central Europe
Czech Republic,oats,2024,Self sufficiency,,Central Europe
Czech Republic,soy,2015,Self sufficiency,0.6675268660599758,Central Europe
Czech Republic,soy,2016,Self sufficiency,0.6077209897965014,Central Europe
Czech Republic,soy,2017,Self sufficiency,0.590043471584297,Central Europe
Czech Republic,soy,2018,Self sufficiency,0.5131397601955294,Central Europe
Czech Republic,soy,2019,Self sufficiency,0.5528327725145367,Central Europe
Czech Republic,soy,2020,Self sufficiency,0.8676067561604875,Central Europe
Czech Republic,soy,2021,Self sufficiency,1.4441273282519096,Central Europe
Czech Republic,soy,2022,Self sufficiency,1.386223359458377,Central Europe
Czech Republic,soy,2023,Self sufficiency,1.451068101952104,Central Europe
Czech Republic,soy,2024,Self sufficiency,,Central Europe
Czech Republic,sunflower,2015,Self sufficiency,0.2739436092884904,Central Europe
Czech Republic,sunflower,2016,Self sufficiency,0.295452524235018,Central Europe
Czech Republic,sunflower,2017,Self sufficiency,0.2648238605740434,Central Europe
Czech Republic,sunflower,2018,Self sufficiency,0.2504706614251229,Central Europe
Czech Republic,sunflower,2019,Self sufficiency,0.1620786254607405,Central Europe
Czech Republic,sunflower,2020,Self sufficiency,0.1673102640230135,Central Europe
Czech Republic,sunflower,2021,Self sufficiency,0.2337235766684856,Central Europe
Czech Republic,sunflower,2022,Self sufficiency,0.2845583222685403,Central Europe
Czech Republic,sunflower,2023,Self sufficiency,0.2617072781855541,Central Europe
Czech Republic,sunflower,2024,Self sufficiency,,Central Europe
Czech Republic,wine,2015,Self sufficiency,0.3785206137530669,Central Europe
Czech Republic,wine,2016,Self sufficiency,0.318745504981179,Central Europe
Czech Republic,wine,2017,Self sufficiency,0.3141868438959743,Central Europe
Czech Republic,wine,2018,Self sufficiency,0.362564444939342,Central Europe
Czech Republic,wine,2019,Self sufficiency,0.2183031315847871,Central Europe
Czech Republic,wine,2020,Self sufficiency,0.2691928357653832,Central Europe
Czech Republic,wine,2021,Self sufficiency,0.2695451746709041,Central Europe
Czech Republic,wine,2022,Self sufficiency,0.2624729023405014,Central Europe
Czech Republic,wine,2023,Self sufficiency,,Central Europe
Denmark,apples,2015,Self sufficiency,0.2602895089594241,Northern Europe
Denmark,apples,2016,Self sufficiency,0.1856841108909392,Northern Europe
Denmark,apples,2017,Self sufficiency,0.1401277549526753,Northern Europe
Denmark,apples,2018,Self sufficiency,0.2123352623043504,Northern Europe
Denmark,apples,2019,Self sufficiency,0.1681449224345338,Northern Europe
Denmark,apples,2020,Self sufficiency,0.2774807944393015,Northern Europe
Denmark,apples,2021,Self sufficiency,0.2074883636777823,Northern Europe
Denmark,apples,2022,Self sufficiency,0.2629857161260008,Northern Europe
Denmark,apples,2023,Self sufficiency,,Northern Europe
Denmark,barley,2015,Self sufficiency,1.2652021918047784,Northern Europe
Denmark,barley,2016,Self sufficiency,1.4083622037155028,Northern Europe
Denmark,barley,2017,Self sufficiency,1.3026196954579432,Northern Europe
Denmark,barley,2018,Self sufficiency,1.237490514170311,Northern Europe
Denmark,barley,2019,Self sufficiency,1.2825288945030675,Northern Europe
Denmark,barley,2020,Self sufficiency,1.3403174981085777,Northern Europe
Denmark,barley,2021,Self sufficiency,1.2470285861127126,Northern Europe
Denmark,barley,2022,Self sufficiency,1.3562318825087505,Northern Europe
Denmark,barley,2023,Self sufficiency,1.1711719849372446,Northern Europe
Denmark,barley,2024,Self sufficiency,,Northern Europe
Denmark,butter,2015,Self sufficiency,1.914196218730192,Northern Europe
Denmark,butter,2016,Self sufficiency,1.6907295216197642,Northern Europe
Denmark,butter,2017,Self sufficiency,1.6800294932256128,Northern Europe
Denmark,butter,2018,Self sufficiency,2.1797097394827416,Northern Europe
Denmark,butter,2019,Self sufficiency,2.1189154745320957,Northern Europe
Denmark,butter,2020,Self sufficiency,2.073211885304528,Northern Europe
Denmark,butter,2021,Self sufficiency,2.323489766596628,Northern Europe
Denmark,butter,2022,Self sufficiency,2.133652097780919,Northern Europe
Denmark,butter,2023,Self sufficiency,2.7245180476881785,Northern Europe
Denmark,milk,2015,Self sufficiency,1.4540519268793164,Northern Europe
Denmark,milk,2016,Self sufficiency,1.3968735034170527,Northern Europe
Denmark,milk,2017,Self sufficiency,1.6094148076121348,Northern Europe
Denmark,milk,2018,Self sufficiency,1.4447192540630032,Northern Europe
Denmark,milk,2019,Self sufficiency,1.602711633545668,Northern Europe
Denmark,milk,2020,Self sufficiency,1.6074342953161391,Northern Europe
Denmark,milk,2021,Self sufficiency,2.1755350597027063,Northern Europe
Denmark,milk,2022,Self sufficiency,2.7640890963623934,Northern Europe
Denmark,milk,2023,Self sufficiency,2.615104289284273,Northern Europe
Denmark,oats,2015,Self sufficiency,0.7827099404434947,Northern Europe
Denmark,oats,2016,Self sufficiency,0.8616939117500554,Northern Europe
Denmark,oats,2017,Self sufficiency,0.9342926402039043,Northern Europe
Denmark,oats,2018,Self sufficiency,0.922454106921871,Northern Europe
Denmark,oats,2019,Self sufficiency,0.8029829408891549,Northern Europe
Denmark,oats,2020,Self sufficiency,1.0024425059699589,Northern Europe
Denmark,oats,2021,Self sufficiency,1.0259652994919672,Northern Europe
Denmark,oats,2022,Self sufficiency,1.0482979719774683,Northern Europe
Denmark,oats,2023,Self sufficiency,0.8091702155630992,Northern Europe
Denmark,oats,2024,Self sufficiency,,Northern Europe
Denmark,soy,2015,Self sufficiency,0.0,Northern Europe
Denmark,soy,2016,Self sufficiency,0.0,Northern Europe
Denmark,soy,2017,Self sufficiency,0.0,Northern Europe
Denmark,soy,2018,Self sufficiency,0.0,Northern Europe
Denmark,soy,2019,Self sufficiency,0.0,Northern Europe
Denmark,soy,2020,Self sufficiency,0.0,Northern Europe
Denmark,soy,2021,Self sufficiency,0.0,Northern Europe
Denmark,soy,2022,Self sufficiency,0.0,Northern Europe
Denmark,soy,2023,Self sufficiency,0.0,Northern Europe
Denmark,soy,2024,Self sufficiency,,Northern Europe
Denmark,sunflower,2015,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2016,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2017,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2018,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2019,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2020,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2021,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2022,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2023,Self sufficiency,0.0,Northern Europe
Denmark,sunflower,2024,Self sufficiency,,Northern Europe
Denmark,wine,2015,Self sufficiency,,Northern Europe
Denmark,wine,2016,Self sufficiency,,Northern Europe
Denmark,wine,2017,Self sufficiency,,Northern Europe
Denmark,wine,2018,Self sufficiency,,Northern Europe
Denmark,wine,2019,Self sufficiency,,Northern Europe
Denmark,wine,2020,Self sufficiency,,Northern Europe
Denmark,wine,2021,Self sufficiency,,Northern Europe
Denmark,wine,2022,Self sufficiency,,Northern Europe
Estonia,apples,2015,Self sufficiency,0.0565786527965042,Northern Europe
Estonia,apples,2016,Self sufficiency,0.0827330903270322,Northern Europe
Estonia,apples,2017,Self sufficiency,0.0421616636289773,Northern Europe
Estonia,apples,2018,Self sufficiency,0.0495884566297392,Northern Europe
Estonia,apples,2019,Self sufficiency,0.0677456634444509,Northern Europe
Estonia,apples,2020,Self sufficiency,0.0436450866076125,Northern Europe
Estonia,apples,2021,Self sufficiency,0.0706129483501051,Northern Europe
Estonia,apples,2022,Self sufficiency,0.1051875561266731,Northern Europe
Estonia,apples,2023,Self sufficiency,,Northern Europe
Estonia,barley,2015,Self sufficiency,2.34272952789429,Northern Europe
Estonia,barley,2016,Self sufficiency,2.1325551913517797,Northern Europe
Estonia,barley,2017,Self sufficiency,2.428634541478415,Northern Europe
Estonia,barley,2018,Self sufficiency,1.990438186976471,Northern Europe
Estonia,barley,2019,Self sufficiency,2.1160473639629385,Northern Europe
Estonia,barley,2020,Self sufficiency,2.827346265200897,Northern Europe
Estonia,barley,2021,Self sufficiency,1.839571702299704,Northern Europe
Estonia,barley,2022,Self sufficiency,2.2231582835486163,Northern Europe
Estonia,barley,2023,Self sufficiency,1.5232742962169878,Northern Europe
Estonia,barley,2024,Self sufficiency,,Northern Europe
Estonia,butter,2015,Self sufficiency,1.0628283767694289,Northern Europe
Estonia,butter,2016,Self sufficiency,0.9864336005245208,Northern Europe
Estonia,butter,2017,Self sufficiency,0.7249563733482699,Northern Europe
Estonia,butter,2018,Self sufficiency,0.9287845366306792,Northern Europe
Estonia,butter,2019,Self sufficiency,0.9252516454122416,Northern Europe
Estonia,butter,2020,Self sufficiency,0.9721690588278054,Northern Europe
Estonia,butter,2021,Self sufficiency,0.8359804602575411,Northern Europe
Estonia,butter,2022,Self sufficiency,0.8736928367881963,Northern Europe
Estonia,butter,2023,Self sufficiency,0.8643786337078975,Northern Europe
Estonia,milk,2015,Self sufficiency,-2.305527934150648,Northern Europe
Estonia,milk,2016,Self sufficiency,-1.0264999412261016,Northern Europe
Estonia,milk,2017,Self sufficiency,-0.9824051540811456,Northern Europe
Estonia,milk,2018,Self sufficiency,-1.3610476177949535,Northern Europe
Estonia,milk,2019,Self sufficiency,-1.29636393352283,Northern Europe
Estonia,milk,2020,Self sufficiency,-1.1799480314506052,Northern Europe
Estonia,milk,2021,Self sufficiency,-1.1181377051672037,Northern Europe
Estonia,milk,2022,Self sufficiency,-1.0772855298464794,Northern Europe
Estonia,milk,2023,Self sufficiency,-0.94432796463988,Northern Europe
Estonia,oats,2015,Self sufficiency,2.127817761886585,Northern Europe
Estonia,oats,2016,Self sufficiency,2.3387030923238754,Northern Europe
Estonia,oats,2017,Self sufficiency,1.9720717227858844,Northern Europe
Estonia,oats,2018,Self sufficiency,3.5144079966726576,Northern Europe
Estonia,oats,2019,Self sufficiency,5.295685575731483,Northern Europe
Estonia,oats,2020,Self sufficiency,2.486093945517088,Northern Europe
Estonia,oats,2021,Self sufficiency,3.701945522838424,Northern Europe
Estonia,oats,2022,Self sufficiency,2.210652487850216,Northern Europe
Estonia,oats,2023,Self sufficiency,218.1600904111124,Northern Europe
Estonia,oats,2024,Self sufficiency,,Northern Europe
Estonia,soy,2015,Self sufficiency,0.0,Northern Europe
Estonia,soy,2016,Self sufficiency,0.0,Northern Europe
Estonia,soy,2017,Self sufficiency,0.0,Northern Europe
Estonia,soy,2018,Self sufficiency,0.0,Northern Europe
Estonia,soy,2019,Self sufficiency,0.0,Northern Europe
Estonia,soy,2020,Self sufficiency,0.0,Northern Europe
Estonia,soy,2021,Self sufficiency,0.0,Northern Europe
Estonia,soy,2022,Self sufficiency,0.0,Northern Europe
Estonia,soy,2023,Self sufficiency,0.0,Northern Europe
Estonia,soy,2024,Self sufficiency,,Northern Europe
Estonia,sunflower,2015,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2016,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2017,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2018,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2019,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2020,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2021,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2022,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2023,Self sufficiency,0.0,Northern Europe
Estonia,sunflower,2024,Self sufficiency,,Northern Europe
Estonia,wine,2015,Self sufficiency,,Northern Europe
Estonia,wine,2016,Self sufficiency,,Northern Europe
Estonia,wine,2017,Self sufficiency,,Northern Europe
Estonia,wine,2018,Self sufficiency,,Northern Europe
Estonia,wine,2019,Self sufficiency,,Northern Europe
Estonia,wine,2020,Self sufficiency,,Northern Europe
Estonia,wine,2021,Self sufficiency,,Northern Europe
Estonia,wine,2022,Self sufficiency,,Northern Europe
Finland,apples,2015,Self sufficiency,0.0613312406530884,Northern Europe
Finland,apples,2016,Self sufficiency,0.0741014521592109,Northern Europe
Finland,apples,2017,Self sufficiency,0.0814736530115217,Northern Europe
Finland,apples,2018,Self sufficiency,0.0740363307791896,Northern Europe
Finland,apples,2019,Self sufficiency,0.0854560680494803,Northern Europe
Finland,apples,2020,Self sufficiency,0.0833150019025916,Northern Europe
Finland,apples,2021,Self sufficiency,0.0882487120273845,Northern Europe
Finland,apples,2022,Self sufficiency,0.0779746480059207,Northern Europe
Finland,apples,2023,Self sufficiency,,Northern Europe
Finland,barley,2015,Self sufficiency,1.0813513062144853,Northern Europe
Finland,barley,2016,Self sufficiency,1.2004468487394206,Northern Europe
Finland,barley,2017,Self sufficiency,1.067767700609901,Northern Europe
Finland,barley,2018,Self sufficiency,1.0792374199343615,Northern Europe
Finland,barley,2019,Self sufficiency,1.150255744706322,Northern Europe
Finland,barley,2020,Self sufficiency,1.113652278268755,Northern Europe
Finland,barley,2021,Self sufficiency,0.9298456422725876,Northern Europe
Finland,barley,2022,Self sufficiency,1.0323495573029235,Northern Europe
Finland,barley,2023,Self sufficiency,1.0216164828728374,Northern Europe
Finland,barley,2024,Self sufficiency,,Northern Europe
Finland,butter,2015,Self sufficiency,3.2712916069683384,Northern Europe
Finland,butter,2016,Self sufficiency,3.096349774909755,Northern Europe
Finland,butter,2017,Self sufficiency,2.5642096044580645,Northern Europe
Finland,butter,2018,Self sufficiency,2.272322376057153,Northern Europe
Finland,butter,2019,Self sufficiency,2.609617489774071,Northern Europe
Finland,butter,2020,Self sufficiency,2.616399196162842,Northern Europe
Finland,butter,2021,Self sufficiency,2.7253213652619768,Northern Europe
Finland,butter,2022,Self sufficiency,2.4551948899833143,Northern Europe
Finland,butter,2023,Self sufficiency,3.0889953744540137,Northern Europe
Finland,milk,2015,Self sufficiency,0.9712256829719192,Northern Europe
Finland,milk,2016,Self sufficiency,0.9872415465059348,Northern Europe
Finland,milk,2017,Self sufficiency,0.9855894242869324,Northern Europe
Finland,milk,2018,Self sufficiency,0.9899114087558794,Northern Europe
Finland,milk,2019,Self sufficiency,0.9960265886779732,Northern Europe
Finland,milk,2020,Self sufficiency,1.003357148152733,Northern Europe
Finland,milk,2021,Self sufficiency,1.0094678275825817,Northern Europe
Finland,milk,2022,Self sufficiency,1.016576917648886,Northern Europe
Finland,milk,2023,Self sufficiency,1.0064576711992133,Northern Europe
Finland,oats,2015,Self sufficiency,1.4193604104083235,Northern Europe
Finland,oats,2016,Self sufficiency,1.453739167273206,Northern Europe
Finland,oats,2017,Self sufficiency,1.4494411261517388,Northern Europe
Finland,oats,2018,Self sufficiency,1.5506917151126265,Northern Europe
Finland,oats,2019,Self sufficiency,1.5715911266841849,Northern Europe
Finland,oats,2020,Self sufficiency,1.4206879120478826,Northern Europe
Finland,oats,2021,Self sufficiency,1.6217426674106925,Northern Europe
Finland,oats,2022,Self sufficiency,1.2311032835070477,Northern Europe
Finland,oats,2023,Self sufficiency,1.738587371646195,Northern Europe
Finland,oats,2024,Self sufficiency,,Northern Europe
Finland,soy,2015,Self sufficiency,0.0,Northern Europe
Finland,soy,2016,Self sufficiency,0.0,Northern Europe
Finland,soy,2017,Self sufficiency,0.0,Northern Europe
Finland,soy,2018,Self sufficiency,0.0,Northern Europe
Finland,soy,2019,Self sufficiency,0.0,Northern Europe
Finland,soy,2020,Self sufficiency,0.0,Northern Europe
Finland,soy,2021,Self sufficiency,0.0,Northern Europe
Finland,soy,2022,Self sufficiency,0.0,Northern Europe
Finland,soy,2023,Self sufficiency,0.0,Northern Europe
Finland,soy,2024,Self sufficiency,,Northern Europe
